FAMILY,NAME,TITLE,PRIORITY,BASELINE-IMPACT,DESCRIPTION,SUPPLEMENTAL GUIDANCE,RELATED,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ACCESS CONTROL,AC-1,ACCESS CONTROL POLICY AND PROCEDURES,P1,LOW,,,, and guidance. Security program policies and procedures at the organization level may make the need for system-specific policies and procedures unnecessary. The policy can be included as part of the general information security policy for organizations or conversely, can be represented by multiple policies reflecting the complex nature of certain organizations. The procedures can be established for the security program in general and for particular information systems," if needed. The organizational risk management strategy is a key factor in establishing policy and procedures.""	PM-9",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SYSTEM AND COMMUNICATIONS PROTECTION,SC-40 (3),IMITATIVE OR MANIPULATIVE COMMUNICATIONS DECEPTION,,,The information system implements cryptographic mechanisms to identify and reject wireless transmissions that are deliberate attempts to achieve imitative or manipulative communications deception based on signal parameters.,This control enhancement ensures that the signal parameters of wireless transmissions are not predictable by unauthorized individuals. Such unpredictability reduces the probability of imitative or manipulative communications deception based upon signal parameters alone.,SC-12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SYSTEM AND COMMUNICATIONS PROTECTION,SC-40 (4),SIGNAL PARAMETER IDENTIFICATION,,,The information system implements cryptographic mechanisms to prevent the identification of [Assignment: organization-defined wireless transmitters] by using the transmitter signal parameters.,Radio fingerprinting techniques identify the unique signal parameters of transmitters to fingerprint such transmitters for purposes of tracking and mission/user identification. This control enhancement protects against the unique identification of wireless transmitters for purposes of intelligence exploitation by ensuring that anti-fingerprinting alterations to signal parameters are not predictable by unauthorized individuals. This control enhancement helps assure mission success when anonymity is required.,SC-12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SYSTEM AND COMMUNICATIONS PROTECTION,SC-41,PORT AND I/O DEVICE ACCESS,P0,,The organization physically disables or removes [Assignment: organization-defined connection ports or input/output devices] on [Assignment: organization-defined information systems or information system components].,Connection ports include,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SYSTEM AND COMMUNICATIONS PROTECTION,SC-42,SENSOR CAPABILITY AND DATA,P0,,The information system:,This control often applies to types of information systems or system components characterized as mobile devices,, Global Positioning System (GPS) mechanisms, and accelerometers. While the sensors on mobiles devices provide an important function, if activated covertly, such devices can potentially provide a means for adversaries to learn valuable information about individuals and organizations. For example," remotely activating the GPS function on a mobile device could provide an adversary with the ability to track the specific movements of an individual.""	",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,SC-42a.,,,,Prohibits the remote activation of environmental sensing capabilities with the following exceptions: [Assignment: organization-defined exceptions where remote activation of sensors is allowed]; and,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,SC-42b.,,,,Provides an explicit indication of sensor use to [Assignment: organization-defined class of users].,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SYSTEM AND COMMUNICATIONS PROTECTION,SC-42 (1),REPORTING TO AUTHORIZED INDIVIDUALS OR ROLES,,,The organization ensures that the information system is configured so that data or information collected by the [Assignment: organization-defined sensors] is only reported to authorized individuals or roles.,In situations where sensors are activated by authorized individuals (e.g.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SYSTEM AND COMMUNICATIONS PROTECTION,SC-42 (2),AUTHORIZED USE,,,The organization employs the following measures: [Assignment: organization-defined measures],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SYSTEM AND COMMUNICATIONS PROTECTION,SC-42 (3),PROHIBIT USE OF DEVICES,,,The organization prohibits the use of devices possessing [Assignment: organization-defined environmental sensing capabilities] in [Assignment: organization-defined facilities,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SYSTEM AND COMMUNICATIONS PROTECTION,SC-43,USAGE RESTRICTIONS,P0,,The organization:,Information system components include hardware,, optical devices, wireless technologies," mobile devices).""	CM-6",SC-7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,SC-43a.,,,,Establishes usage restrictions and implementation guidance for [Assignment: organization-defined information system components] based on the potential to cause damage to the information system if used maliciously; and,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,SC-43b.,,,,Authorizes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SYSTEM AND COMMUNICATIONS PROTECTION,SC-44,DETONATION CHAMBERS,P0,,The organization employs a detonation chamber capability within [Assignment: organization-defined information system,,," it is intended to quickly identify malicious code and reduce the likelihood that the code is propagated to user environments of operation (or prevent such propagation completely).""	SC-7",SC-25,SC-26,SC-30,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SYSTEM AND INFORMATION INTEGRITY,SI-1,SYSTEM AND INFORMATION INTEGRITY POLICY AND PROCEDURES,P1,LOW,,,, and guidance. Security program policies and procedures at the organization level may make the need for system-specific policies and procedures unnecessary. The policy can be included as part of the general information security policy for organizations or conversely, can be represented by multiple policies reflecting the complex nature of certain organizations. The procedures can be established for the security program in general and for particular information systems," if needed. The organizational risk management strategy is a key factor in establishing policy and procedures.""	PM-9",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,SI-1a.,,,,Develops,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,SI-1a.1.,,,,A system and information integrity policy that addresses purpose,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,SI-1a.2.,,,,Procedures to facilitate the implementation of the system and information integrity policy and associated system and information integrity controls; and,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,SI-1b.,,,,Reviews and updates the current:,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,SI-1b.1.,,,,System and information integrity policy [Assignment: organization-defined frequency]; and,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,SI-1b.2.,,,,System and information integrity procedures [Assignment: organization-defined frequency].,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SYSTEM AND INFORMATION INTEGRITY,SI-2,FLAW REMEDIATION,P1,LOW,,,, and anti-virus signatures. Organizations also address flaws discovered during security assessments, continuous monitoring, incident response activities, and system error handling. Organizations take advantage of available resources such as the Common Weakness Enumeration (CWE) or Common Vulnerabilities and Exposures (CVE) databases in remediating flaws discovered in organizational information systems. By incorporating flaw remediation into ongoing configuration management processes, required/anticipated remediation actions can be tracked and verified. Flaw remediation actions that can be tracked and verified include, for example, determining whether organizations follow US-CERT guidance and Information Assurance Vulnerability Alerts. Organization-defined time periods for updating security-relevant software and firmware may vary based on a variety of factors including, for example, the security category of the information system or the criticality of the update (i.e., severity of the vulnerability related to the discovered flaw). Some types of flaw remediation may require more testing than other types. Organizations determine the degree and type of testing needed for the specific type of flaw remediation activity under consideration and also the types of changes that are to be configuration-managed. In some situations, organizations may determine that the testing of software and/or firmware updates is not necessary or practical, for example, when implementing simple anti-virus signature updates. Organizations may also consider in testing decisions," whether security-relevant software or firmware updates are obtained from authorized sources with appropriate digital signatures.""	CA-2",CA-7,CM-3,CM-5,CM-8,MA-2,IR-4,RA-5,SA-10,SA-11,SI-11,,,,,,,,,,,,,,,,,,,,,,,,,,,
,SI-2a.,,,,Identifies,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,SI-2b.,,,,Tests software and firmware updates related to flaw remediation for effectiveness and potential side effects before installation;,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,SI-2c.,,,,Installs security-relevant software and firmware updates within [Assignment: organization-defined time period] of the release of the updates; and,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,SI-2d.,,,,Incorporates flaw remediation into the organizational configuration management process.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SYSTEM AND INFORMATION INTEGRITY,SI-2 (1),CENTRAL MANAGEMENT,,HIGH,The organization centrally manages the flaw remediation process.,Central management is the organization-wide management and implementation of flaw remediation processes. Central management includes planning,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SYSTEM AND INFORMATION INTEGRITY,SI-2 (2),AUTOMATED FLAW REMEDIATION STATUS,,MODERATE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SYSTEM AND INFORMATION INTEGRITY,SI-2 (3),TIME TO REMEDIATE FLAWS / BENCHMARKS FOR CORRECTIVE ACTIONS,,,The organization:,This control enhancement requires organizations to determine the current time it takes on the average to correct information system flaws after such flaws have been identified,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,SI-2 (3)(a),,,,Measures the time between flaw identification and flaw remediation; and,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,SI-2 (3)(b),,,,Establishes [Assignment: organization-defined benchmarks] for taking corrective actions.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SYSTEM AND INFORMATION INTEGRITY,SI-2 (4),AUTOMATED PATCH MANAGEMENT TOOLS,,,[Withdrawn: Incorporated into SI-2].,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SYSTEM AND INFORMATION INTEGRITY,SI-2 (5),AUTOMATIC SOFTWARE / FIRMWARE UPDATES,,,The organization installs [Assignment: organization-defined security-relevant software and firmware updates] automatically to [Assignment: organization-defined information system components].,Due to information system integrity and availability concerns,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SYSTEM AND INFORMATION INTEGRITY,SI-2 (6),REMOVAL OF PREVIOUS VERSIONS OF SOFTWARE / FIRMWARE,,,The organization removes [Assignment: organization-defined software and firmware components] after updated versions have been installed.,Previous versions of software and/or firmware components that are not removed from the information system after updates have been installed may be exploited by adversaries. Some information technology products may remove older versions of software and/or firmware automatically from the information system.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SYSTEM AND INFORMATION INTEGRITY,SI-3,MALICIOUS CODE PROTECTION,P1,LOW,,,, remote-access servers, workstations, notebook computers, and mobile devices. Malicious code includes, for example, viruses, worms, Trojan horses, and spyware. Malicious code can also be encoded in various formats (e.g., UUENCODE, Unicode), contained within compressed or hidden files, or hidden in files using steganography. Malicious code can be transported by different means including, for example, web accesses, electronic mail, electronic mail attachments, and portable storage devices. Malicious code insertions occur through the exploitation of information system vulnerabilities. Malicious code protection mechanisms include, for example, anti-virus signature definitions and reputation-based technologies. A variety of technologies and methods exist to limit or eliminate the effects of malicious code. Pervasive configuration management and comprehensive software integrity controls may be effective in preventing execution of unauthorized code. In addition to commercial off-the-shelf software, malicious code may also be present in custom-built software. This could include, for example, logic bombs, back doors, and other types of cyber attacks that could affect organizational missions/business functions. Traditional malicious code protection mechanisms cannot always detect such code. In these situations, organizations rely instead on other safeguards including, for example, secure coding practices, configuration management and control, trusted procurement processes, and monitoring practices to help ensure that software does not perform functions other than the functions intended. Organizations may determine that in response to the detection of malicious code, different actions may be warranted. For example, organizations can define actions in response to malicious code detection during periodic scans, actions in response to detection of malicious downloads," and/or actions in response to detection of maliciousness when attempting to open or execute files.""	CM-3",MP-2,SA-4,SA-8,SA-12,SA-13,SC-7,SC-26,SC-44,SI-2,SI-4,SI-7,,,,,
,SI-3a.,,,,Employs malicious code protection mechanisms at information system entry and exit points to detect and eradicate malicious code;,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,SI-3b.,,,,Updates malicious code protection mechanisms whenever new releases are available in accordance with organizational configuration management policy and procedures;,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,SI-3c.,,,,Configures malicious code protection mechanisms to:,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,SI-3c.1.,,,,Perform periodic scans of the information system [Assignment: organization-defined frequency] and real-time scans of files from external sources at [Selection (one or more); endpoint; network entry/exit points] as the files are downloaded,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,SI-3c.2.,,,,[Selection (one or more): block malicious code; quarantine malicious code;  send alert to administrator; [Assignment: organization-defined action]] in response to malicious code detection; and,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,SI-3d.,,,,Addresses the receipt of false positives during malicious code detection and eradication and the resulting potential impact on the availability of the information system.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SYSTEM AND INFORMATION INTEGRITY,SI-3 (1),CENTRAL MANAGEMENT,,MODERATE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SYSTEM AND INFORMATION INTEGRITY,SI-3 (2),AUTOMATIC UPDATES,,MODERATE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SYSTEM AND INFORMATION INTEGRITY,SI-3 (3),NON-PRIVILEGED USERS,,,[Withdrawn: Incorporated into AC-6 (10)].,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SYSTEM AND INFORMATION INTEGRITY,SI-3 (4),UPDATES ONLY BY PRIVILEGED USERS,,,The information system updates malicious code protection mechanisms only when directed by a privileged user.,This control enhancement may be appropriate for situations where for reasons of security or operational continuity,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SYSTEM AND INFORMATION INTEGRITY,SI-3 (5),PORTABLE STORAGE DEVICES,,,[Withdrawn: Incorporated into MP-7].,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SYSTEM AND INFORMATION INTEGRITY,SI-3 (6),TESTING / VERIFICATION,,,The organization:,,CA-2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,SI-3 (6)(a),,,,Tests malicious code protection mechanisms [Assignment: organization-defined frequency] by introducing a known benign,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,SI-3 (6)(b),,,,Verifies that both detection of the test case and associated incident reporting occur.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SYSTEM AND INFORMATION INTEGRITY,SI-3 (7),NONSIGNATURE-BASED DETECTION,,,The information system implements nonsignature-based malicious code detection mechanisms.,Nonsignature-based detection mechanisms include,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SYSTEM AND INFORMATION INTEGRITY,SI-3 (8),DETECT UNAUTHORIZED COMMANDS,,,The information system detects [Assignment: organization-defined unauthorized operating system commands] through the kernel application programming interface at [Assignment: organization-defined information system hardware components] and [Selection (one or more): issues a warning; audits the command execution; prevents the execution of the command].,This control enhancement can also be applied to critical interfaces other than kernel-based interfaces,, component type, location in the network," or combination therein. Organizations may select different actions for different types/classes/specific instances of potentially malicious commands.""	AU-6",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SYSTEM AND INFORMATION INTEGRITY,SI-3 (9),AUTHENTICATE REMOTE COMMANDS,,,The information system implements [Assignment: organization-defined security safeguards] to authenticate [Assignment: organization-defined remote commands].,This control enhancement protects against unauthorized commands and replay of authorized commands. This capability is important for those remote information systems whose loss,, only authorized commands, and that unauthorized commands are rejected. Cryptographic mechanisms can be employed, for example," to authenticate remote commands.""	SC-12",SC-13,SC-23,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SYSTEM AND INFORMATION INTEGRITY,SI-3 (10),MALICIOUS CODE ANALYSIS,,,The organization:,The application of selected malicious code analysis tools and techniques provides organizations with a more in-depth understanding of adversary tradecraft (i.e.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,SI-3 (10)(a),,,,Employs [Assignment: organization-defined tools and techniques] to analyze the characteristics and behavior of malicious code; and,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,SI-3 (10)(b),,,,Incorporates the results from malicious code analysis into organizational incident response and flaw remediation processes.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SYSTEM AND INFORMATION INTEGRITY,SI-4,INFORMATION SYSTEM MONITORING,P1,LOW,,,, intrusion detection systems, intrusion prevention systems, malicious code protection software, scanning tools, audit record monitoring software, network monitoring software). Strategic locations for monitoring devices include, for example, selected perimeter locations and near server farms supporting critical applications, with such devices typically being employed at the managed interfaces associated with controls SC-7 and AC-17. Einstein network monitoring devices from the Department of Homeland Security can also be included as monitoring devices. The granularity of monitoring information collected is based on organizational monitoring objectives and the capability of information systems to support such objectives. Specific types of transactions of interest include, for example, Hyper Text Transfer Protocol (HTTP) traffic that bypasses HTTP proxies. Information system monitoring is an integral part of organizational continuous monitoring and incident response programs. Output from system monitoring serves as input to continuous monitoring and incident response programs. A network connection is any connection with a device that communicates through a network (e.g., local area network, Internet). A remote connection is any connection with a device communicating through an external network (e.g., the Internet). Local, network," and remote connections can be either wired or wireless.""	AC-3",AC-4,AC-8,AC-17,AU-2,AU-6,AU-7,AU-9,AU-12,CA-7,IR-4,PE-3,RA-5,SC-7,SC-26,SC-35,SI-3,SI-7,,,,,,,,,,,,,,,,,,
,SI-4a.,,,,Monitors the information system to detect:,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,SI-4a.1.,,,,Attacks and indicators of potential attacks in accordance with [Assignment: organization-defined monitoring objectives]; and,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,SI-4a.2.,,,,Unauthorized local,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,SI-4b.,,,,Identifies unauthorized use of the information system through [Assignment: organization-defined techniques and methods];,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,SI-4c.,,,,Deploys monitoring devices:,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,SI-4c.1.,,,,Strategically within the information system to collect organization-determined essential information; and,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,SI-4c.2.,,,,At ad hoc locations within the system to track specific types of transactions of interest to the organization;,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,SI-4d.,,,,Protects information obtained from intrusion-monitoring tools from unauthorized access,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,SI-4e.,,,,Heightens the level of information system monitoring activity whenever there is an indication of increased risk to organizational operations and assets,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,SI-4f.,,,,Obtains legal opinion with regard to information system monitoring activities in accordance with applicable federal laws,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,SI-4g.,,,,Provides [Assignment: organization-defined information system monitoring information] to [Assignment: organization-defined personnel or roles] [Selection (one or more): as needed; [Assignment: organization-defined frequency]].,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SYSTEM AND INFORMATION INTEGRITY,SI-4 (1),SYSTEM-WIDE INTRUSION DETECTION SYSTEM,,,The organization connects and configures individual intrusion detection tools into an information system-wide intrusion detection system.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SYSTEM AND INFORMATION INTEGRITY,SI-4 (2),AUTOMATED TOOLS FOR REAL-TIME ANALYSIS,,MODERATE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SYSTEM AND INFORMATION INTEGRITY,SI-4 (3),AUTOMATED TOOL INTEGRATION,,,The organization employs automated tools to integrate intrusion detection tools into access control and flow control mechanisms for rapid response to attacks by enabling reconfiguration of these mechanisms in support of attack isolation and elimination.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SYSTEM AND INFORMATION INTEGRITY,SI-4 (4),INBOUND AND OUTBOUND COMMUNICATIONS TRAFFIC,,MODERATE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SYSTEM AND INFORMATION INTEGRITY,SI-4 (5),SYSTEM-GENERATED ALERTS,,MODERATE,,,, and routers. Alerts can be transmitted, for example, telephonically, by electronic mail messages, or by text messaging. Organizational personnel on the notification list can include, for example, system administrators, mission/business owners, system owners," or information system security officers.""	AU-5",PE-6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SYSTEM AND INFORMATION INTEGRITY,SI-4 (6),RESTRICT NON-PRIVILEGED USERS,,,[Withdrawn: Incorporated into AC-6 (10)].,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SYSTEM AND INFORMATION INTEGRITY,SI-4 (7),AUTOMATED RESPONSE TO SUSPICIOUS EVENTS,,,The information system notifies [Assignment: organization-defined incident response personnel (identified by name and/or by role)] of detected suspicious events and takes [Assignment: organization-defined least-disruptive actions to terminate suspicious events].,Least-disruptive actions may include,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SYSTEM AND INFORMATION INTEGRITY,SI-4 (8),PROTECTION OF MONITORING INFORMATION,,,[Withdrawn: Incorporated into SI-4].,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SYSTEM AND INFORMATION INTEGRITY,SI-4 (9),TESTING OF MONITORING TOOLS,,,The organization tests intrusion-monitoring tools [Assignment: organization-defined frequency].,Testing intrusion-monitoring tools is necessary to ensure that the tools are operating correctly and continue to meet the monitoring objectives of organizations. The frequency of testing depends on the types of tools used by organizations and methods of deployment.,CP-9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SYSTEM AND INFORMATION INTEGRITY,SI-4 (10),VISIBILITY OF ENCRYPTED COMMUNICATIONS,,,The organization makes provisions so that [Assignment: organization-defined encrypted communications traffic] is visible to [Assignment: organization-defined information system monitoring tools].,Organizations balance the potentially conflicting needs for encrypting communications traffic and for having insight into such traffic from a monitoring perspective. For some organizations,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SYSTEM AND INFORMATION INTEGRITY,SI-4 (11),ANALYZE COMMUNICATIONS TRAFFIC ANOMALIES,,,The organization analyzes outbound communications traffic at the external boundary of the information system and selected [Assignment: organization-defined interior points within the system (e.g.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SYSTEM AND INFORMATION INTEGRITY,SI-4 (12),AUTOMATED ALERTS,,,The organization employs automated mechanisms to alert security personnel of the following inappropriate or unusual activities with security implications: [Assignment: organization-defined activities that trigger alerts].,This control enhancement focuses on the security alerts generated by organizations and transmitted using automated means. In contrast to the alerts generated by information systems in SI-4 (5),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SYSTEM AND INFORMATION INTEGRITY,SI-4 (13),ANALYZE TRAFFIC / EVENT PATTERNS,,,The organization:,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,SI-4 (13)(a),,,,Analyzes communications traffic/event patterns for the information system;,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,SI-4 (13)(b),,,,Develops profiles representing common traffic patterns and/or events; and,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,SI-4 (13)(c),,,,Uses the traffic/event profiles in tuning system-monitoring devices to reduce the number of false positives and the number of false negatives.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SYSTEM AND INFORMATION INTEGRITY,SI-4 (14),WIRELESS INTRUSION DETECTION,,,The organization employs a wireless intrusion detection system to identify rogue wireless devices and to detect attack attempts and potential compromises/breaches to the information system.,Wireless signals may radiate beyond the confines of organization-controlled facilities. Organizations proactively search for unauthorized wireless connections including the conduct of thorough scans for unauthorized wireless access points. Scans are not limited to those areas within facilities containing information systems,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SYSTEM AND INFORMATION INTEGRITY,SI-4 (15),WIRELESS TO WIRELINE COMMUNICATIONS,,,The organization employs an intrusion detection system to monitor wireless communications traffic as the traffic passes from wireless to wireline networks.,,AC-18,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SYSTEM AND INFORMATION INTEGRITY,SI-4 (16),CORRELATE MONITORING INFORMATION,,,The organization correlates information from monitoring tools employed throughout the information system.,Correlating information from different monitoring tools can provide a more comprehensive view of information system activity. The correlation of monitoring tools that usually work in isolation (e.g.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SYSTEM AND INFORMATION INTEGRITY,SI-4 (17),INTEGRATED SITUATIONAL AWARENESS,,,The organization correlates information from monitoring physical,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SYSTEM AND INFORMATION INTEGRITY,SI-4 (18),ANALYZE TRAFFIC / COVERT EXFILTRATION,,,The organization analyzes outbound communications traffic at the external boundary of the information system (i.e.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SYSTEM AND INFORMATION INTEGRITY,SI-4 (19),INDIVIDUALS POSING GREATER RISK,,,The organization implements [Assignment: organization-defined additional monitoring] of individuals who have been identified by [Assignment: organization-defined sources] as posing an increased level of risk.,Indications of increased risk from individuals can be obtained from a variety of sources including,, and human resources officials within organizations conducting such monitoring and complies with federal legislation, Executive Orders, policies, directives, regulations," and standards.""	",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
